1605284453,64701,202,205,197,195,200,217,207,210,197,205,197,207,202,220,217,192,207,202,197,200,210,245,225,210,197,205,205,192,215,235,225,205,202,192,195,195,200,237,252,205,197,195,187,207,200,207,200,190,202,202,200,205,202,210,202,207,202,205,202,212,197,207,195,197
1605284453,64701,202,205,192,200,210,205,217,202,200,205,200,195,202,215,212,202,215,195,205,200,205,245,222,212,200,200,200,200,222,232,220,195,205,195,200,197,205,252,240,187,192,205,195,202,190,205,197,187,205,195,205,200,200,200,202,190,197,212,202,210,195,205,192,210
1605284454,64701,200,197,197,192,205,207,217,182,202,207,200,195,202,210,220,202,215,202,192,197,207,242,217,205,202,190,200,200,217,235,217,205,197,195,192,190,197,232,242,202,192,190,195,195,192,200,205,190,200,210,195,200,202,200,197,207,205,202,195,200,195,197,197,205
1605284455,64701,207,202,197,190,195,207,212,197,202,202,187,200,200,205,210,197,207,202,195,195,212,245,212,207,197,192,192,197,217,222,225,197,205,200,195,200,200,245,240,200,197,197,190,200,200,200,192,185,205,207,197,200,207,205,200,200,200,207,200,202,200,200,192,192
1605284456,64701,210,207,197,197,197,207,205,192,202,202,190,205,202,217,215,197,215,205,195,202,207,242,225,205,197,195,200,195,225,235,220,202,195,192,200,187,202,250,240,187,200,195,195,202,197,195,195,197,205,197,192,205,202,207,205,195,210,202,205,207,200,205,200,197
1605284457,64701,202,197,202,190,202,217,212,197,210,202,202,200,202,220,212,195,212,197,197,202,210,245,217,200,202,190,202,200,222,240,230,212,202,195,192,200,195,232,257,217,197,190,200,202,200,197,202,187,207,200,195,202,215,207,202,195,205,210,205,205,200,210,197,195
1605284458,64701,205,207,190,197,192,210,207,200,202,195,190,195,202,222,210,195,205,200,197,197,207,247,212,207,205,192,205,197,227,225,217,202,200,195,192,195,200,247,227,192,195,190,195,195,200,197,202,187,197,200,200,197,202,202,205,200,210,205,202,195,205,200,197,182
1605284459,64701,205,215,187,190,190,217,205,200,202,205,195,192,197,215,220,207,212,202,195,200,202,242,222,202,205,200,192,192,222,230,222,202,195,190,197,192,195,247,240,197,197,190,187,197,197,195,205,187,205,195,192,202,207,205,192,195,207,207,195,205,197,200,202,190
1605284460,64701,205,200,182,195,197,207,212,197,197,205,190,197,202,215,210,192,205,195,200,197,210,245,217,202,195,197,192,195,222,235,227,212,205,197,192,195,197,235,252,210,192,195,195,200,197,195,202,185,207,190,202,200,202,200,202,190,200,210,200,200,197,195,200,192
1605284461,64701,200,210,185,187,197,210,205,202,202,207,187,200,197,212,210,207,205,200,200,197,207,240,222,202,197,192,195,195,217,225,220,200,202,197,187,197,200,245,237,192,200,200,192,197,192,200,192,192,205,202,200,197,200,200,200,182,212,205,195,202,200,202,190,190
1605284462,64701,205,202,187,190,207,210,205,195,197,202,187,197,205,220,212,197,212,205,195,197,202,247,217,200,200,192,200,197,225,235,227,210,200,197,197,187,207,240,260,217,192,192,182,200,192,205,205,187,192,195,192,202,195,205,207,190,205,207,190,195,200,200,200,200
1605284463,64701,205,202,192,192,200,212,225,200,205,197,192,195,197,212,215,207,202,205,190,195,202,237,220,200,200,197,195,197,222,230,227,205,192,195,195,192,202,240,245,192,192,195,192,202,195,200,202,187,197,202,200,202,200,195,197,190,205,212,205,195,205,202,200,205
1605284464,64701,207,197,192,197,202,220,215,180,205,202,190,202,202,215,210,200,212,200,197,197,205,245,220,207,192,190,200,197,220,232,215,200,197,200,197,195,207,247,235,197,195,190,192,195,200,202,197,195,207,207,202,200,207,197,197,202,205,202,205,202,200,202,200,187
1605284465,64701,202,202,197,200,200,215,217,195,202,200,197,195,205,222,212,195,210,200,200,202,210,240,222,205,200,190,192,192,220,235,222,205,197,202,197,190,200,237,257,217,190,192,190,202,197,200,197,192,200,202,197,197,195,202,200,202,205,210,202,202,200,197,195,195
1605284466,64701,207,205,187,197,200,210,212,202,200,205,190,195,197,212,210,202,212,202,200,197,212,237,225,212,200,195,195,197,220,230,227,202,195,195,192,195,205,250,237,190,192,197,192,200,195,210,202,192,200,197,202,197,207,205,190,200,210,200,207,207,195,205,195,197
1605284467,64701,212,212,190,195,197,202,217,212,205,202,200,192,207,215,222,205,212,200,200,202,215,237,225,207,200,192,197,197,215,237,227,222,202,195,200,200,197,240,252,215,192,195,190,200,202,197,205,190,207,205,200,202,197,205,200,202,202,205,200,200,207,205,200,205
1605284468,64701,212,205,187,190,195,212,217,197,207,205,195,200,205,217,207,197,212,200,197,197,210,242,222,207,200,197,197,195,217,232,225,200,197,202,192,192,202,247,242,187,197,192,192,202,197,200,200,195,202,205,195,202,202,205,197,190,200,197,202,200,207,197,200,200
1605284469,64701,192,210,192,187,197,207,210,205,207,207,195,192,202,217,212,192,215,205,197,197,207,240,222,210,200,197,197,195,217,232,222,200,202,200,197,192,200,245,247,192,195,190,190,195,200,197,202,185,200,200,197,195,202,202,210,192,200,205,205,205,200,195,200,197
1605284470,64701,205,210,192,190,197,210,210,190,205,195,197,200,207,212,207,195,215,200,197,205,205,242,225,205,197,200,200,195,217,235,237,212,200,195,195,200,200,242,250,197,200,192,192,200,192,190,212,185,207,197,197,197,197,205,210,192,205,207,200,205,202,197,200,195
1605284471,64701,207,210,185,197,197,215,220,202,205,205,200,195,197,215,217,200,205,202,197,195,205,242,220,202,207,197,197,195,212,227,225,200,195,197,187,192,195,242,247,195,192,195,192,195,192,200,195,190,207,197,197,202,197,200,202,197,197,212,200,207,202,205,195,200
1605284472,64701,207,207,187,195,195,212,210,210,195,205,190,200,200,217,210,202,202,202,197,200,202,237,220,205,205,187,195,187,222,232,222,202,195,197,202,200,195,242,255,200,192,195,187,192,192,207,202,197,207,202,190,202,205,207,202,187,210,202,200,202,202,205,192,192
