1605284453,64706,212,202,205,207,205,202,192,200,210,212,207,200,202,205,200,195,200,207,200,202,205,200,202,195,205,207,197,195,202,195,192,187,207,200,192,202,195,202,195,187,215,202,197,195,195,202,190,187,207,192,200,192,202,215,200,195,215,202,190,187,207,222,202,182
1605284454,64706,217,207,212,210,207,197,195,190,207,202,210,210,205,197,197,200,210,202,202,202,207,192,200,197,210,205,192,207,202,195,192,192,207,202,202,195,197,200,200,187,205,200,195,200,200,207,192,187,205,205,190,197,202,205,202,185,207,197,205,187,197,207,210,195
1605284455,64706,230,205,215,202,205,205,195,205,202,205,207,207,207,200,197,202,207,205,207,210,207,197,197,202,212,205,197,197,207,197,197,195,217,210,200,197,192,200,192,187,210,200,197,205,200,207,197,192,200,202,190,202,200,207,210,197,210,207,195,190,202,210,212,197
1605284456,64706,212,210,202,202,207,197,192,197,202,205,210,202,200,202,195,195,207,197,200,202,200,195,207,197,207,207,195,202,200,202,192,187,210,202,192,190,195,200,187,182,210,202,200,192,200,200,187,195,205,202,185,195,200,210,195,182,205,197,190,190,200,212,210,190
1605284457,64706,217,200,207,207,200,197,197,197,207,212,207,200,202,205,205,195,205,205,205,207,210,192,200,200,212,200,200,200,202,195,195,190,200,207,192,190,202,195,187,190,210,197,205,202,197,197,192,190,200,205,195,190,207,202,195,185,215,195,187,192,205,222,205,192
1605284458,64706,212,207,197,215,207,210,200,197,210,212,205,210,210,205,200,187,207,207,205,207,197,195,197,197,205,210,202,205,202,192,190,195,215,205,197,200,197,200,190,192,207,207,200,200,202,200,197,202,202,200,197,200,210,207,205,197,200,190,190,192,200,215,217,185
1605284459,64706,212,205,207,207,200,195,192,182,197,210,205,202,207,197,207,195,192,200,205,202,202,200,197,200,207,202,200,205,200,197,190,195,210,207,197,205,192,200,192,180,207,200,192,205,202,200,190,195,207,200,190,192,197,215,200,192,207,192,190,190,205,215,210,192
1605284460,64706,225,202,202,202,202,195,192,190,207,210,207,205,205,202,202,195,205,197,202,207,207,195,200,205,202,207,195,207,197,195,197,197,212,200,197,197,195,195,200,192,205,197,202,202,195,195,182,187,207,200,195,197,197,205,210,197,202,200,187,187,207,215,207,190
1605284461,64706,215,207,197,210,200,202,200,187,210,212,205,205,210,207,202,197,205,207,207,205,197,202,200,190,220,207,200,200,200,200,197,195,207,202,192,195,195,202,187,192,205,197,197,205,195,200,190,197,212,197,185,197,195,212,195,190,210,200,195,197,205,202,212,205
1605284462,64706,212,207,207,200,207,205,190,202,205,212,205,205,212,202,195,195,202,200,202,207,210,207,200,197,207,210,197,202,197,202,195,185,207,207,195,197,200,197,187,192,212,197,200,205,205,202,190,195,202,192,197,197,200,207,202,195,210,192,190,192,197,212,212,185
