1605286766,64706,215,200,195,200,205,195,195,187,197,202,202,192,207,197,195,192,200,202,195,202,202,185,190,202,210,220,212,212,212,197,195,192,210,235,212,207,205,205,195,185,210,220,215,215,215,207,195,197,207,240,215,207,207,205,195,197,215,232,222,202,202,202,200,185
1605286767,64706,212,210,200,197,197,195,192,187,205,205,202,197,202,197,195,185,197,197,200,197,197,195,197,190,207,217,215,205,210,197,192,202,210,230,207,210,210,210,195,187,215,217,212,215,212,205,192,197,212,242,210,205,207,207,195,190,220,220,225,197,195,200,192,190
1605286768,64706,212,202,200,205,205,200,185,192,205,200,207,192,202,192,192,182,202,207,190,210,200,197,197,185,215,215,207,212,212,197,200,190,212,232,215,207,210,202,200,187,210,220,215,215,212,215,202,192,207,242,210,212,205,207,192,190,212,220,220,200,197,195,202,200
1605286769,64706,212,202,205,205,202,190,192,185,210,210,197,197,200,192,195,185,197,202,195,202,210,192,200,187,210,212,207,205,210,197,192,205,212,225,212,205,200,205,200,180,210,225,222,217,205,210,200,210,215,240,212,205,207,210,200,190,212,220,232,200,207,195,210,187
1605286770,64706,207,195,210,195,190,195,197,197,195,200,200,200,197,190,192,200,200,195,205,202,200,182,185,187,207,215,210,210,205,202,195,207,217,232,210,210,207,212,195,190,212,220,215,215,207,205,202,200,207,245,210,207,192,205,197,190,217,215,222,195,200,202,187,190
1605286771,64706,215,212,197,202,195,200,202,197,195,205,205,202,200,195,195,185,207,202,197,207,197,192,197,192,215,217,202,207,207,200,187,200,212,235,215,205,207,210,195,192,212,220,220,215,205,207,195,197,205,245,202,205,205,207,197,187,217,222,225,202,207,202,190,190
1605286772,64706,212,212,200,197,197,210,190,172,205,202,202,190,210,197,197,192,207,200,207,202,202,195,197,192,215,215,215,207,207,202,205,202,210,237,210,210,207,205,200,192,215,217,212,212,210,202,200,202,207,240,210,210,215,205,202,190,222,225,232,195,202,210,195,197
1605286773,64706,215,205,210,200,200,192,182,187,202,215,200,197,200,195,200,200,205,202,205,205,202,195,195,200,217,210,205,205,212,200,202,192,217,232,212,210,212,210,202,202,207,217,217,207,205,205,207,195,217,245,212,215,210,207,202,182,215,220,225,200,195,200,202,190
1605286774,64706,212,207,202,197,202,205,190,187,205,202,207,197,197,197,202,195,200,202,200,202,200,197,187,187,207,215,210,210,207,207,190,200,215,230,212,210,210,202,200,192,215,220,215,217,205,210,200,197,207,245,212,205,202,210,202,192,220,227,225,200,197,202,195,190
1605286775,64706,215,205,197,202,197,210,195,197,202,200,200,197,200,200,197,190,200,207,205,197,205,195,187,182,212,210,207,210,217,197,195,197,217,232,212,210,212,197,197,192,217,225,217,215,207,212,187,202,210,235,205,210,207,212,205,192,217,222,227,195,195,202,197,185
1605286776,64706,210,207,205,207,202,195,185,185,207,205,202,200,195,192,192,190,202,202,202,202,200,195,195,190,220,212,205,202,207,207,192,207,212,232,212,215,210,210,197,187,210,227,220,212,210,210,202,195,212,247,220,207,207,205,190,202,217,225,230,202,202,200,195,192
1605286777,64706,205,212,212,207,197,205,190,190,197,197,200,197,200,192,202,187,205,197,200,205,202,195,197,187,210,210,205,207,210,195,195,197,205,227,207,210,210,202,195,197,215,225,215,210,212,202,197,197,212,240,207,210,207,207,187,185,210,227,227,200,200,200,202,180
1605286778,64706,217,205,205,200,192,192,202,190,207,202,202,192,200,190,195,182,202,200,200,197,195,192,192,195,210,220,207,207,210,197,195,197,215,232,210,210,202,202,202,190,215,217,220,210,205,210,200,190,212,250,210,207,207,200,200,185,215,225,232,212,202,200,197,177
1605286779,64706,205,202,202,207,200,207,190,170,205,202,200,195,202,195,187,190,195,200,200,205,197,190,192,182,210,215,207,200,207,197,195,190,215,227,210,207,202,200,200,192,212,217,215,210,210,205,195,200,210,240,207,210,207,202,192,192,217,222,232,200,197,195,197,185
1605286780,64706,215,202,202,202,195,195,182,195,195,197,197,200,197,195,192,187,192,207,200,202,195,190,200,192,210,212,215,197,210,195,190,200,207,232,210,205,212,207,195,187,212,217,220,215,207,210,200,202,205,240,205,207,205,202,200,182,217,227,220,200,195,202,205,185
1605286781,64706,202,195,202,200,197,185,197,195,200,207,207,202,200,192,197,182,190,207,202,197,197,190,197,200,210,212,207,207,212,197,197,197,202,237,212,212,202,197,207,187,215,227,210,210,210,210,197,195,212,237,212,207,205,207,200,192,212,227,227,195,205,195,197,187
1605286782,64706,220,210,200,202,197,197,185,180,197,200,195,195,197,200,190,187,205,192,197,200,200,197,187,185,212,217,212,207,215,195,192,202,215,230,207,207,210,210,197,190,217,217,220,212,207,210,192,200,212,240,215,210,207,207,190,185,210,227,220,205,192,195,202,187
1605286783,64706,212,210,197,200,192,202,195,187,200,207,200,187,197,195,195,192,190,197,192,200,205,187,192,192,210,210,205,202,210,202,197,192,210,235,212,202,212,207,202,192,210,222,212,215,210,202,200,202,210,250,205,205,205,200,200,192,215,220,220,197,202,207,202,180
1605286784,64706,227,205,200,197,200,200,187,185,197,205,200,205,205,200,200,190,190,200,197,200,202,192,190,185,212,217,202,207,207,197,195,197,212,230,212,207,207,207,200,192,215,220,220,215,205,207,197,195,205,242,212,205,205,202,200,197,215,225,227,200,195,205,202,190
1605286785,64706,210,205,197,202,205,195,187,190,195,202,202,200,195,202,197,182,197,197,197,197,195,200,185,185,207,215,207,202,207,195,202,190,212,230,207,205,202,210,202,195,212,217,210,212,207,210,205,197,210,245,217,210,210,200,185,185,217,230,230,202,190,205,202,187
1605286786,64706,212,205,207,192,202,197,182,185,197,202,205,202,202,197,192,187,192,197,200,197,200,187,192,192,207,212,207,205,205,200,200,192,212,232,215,202,210,205,200,180,217,225,212,207,202,210,195,202,210,242,210,200,212,205,195,202,215,220,225,195,195,195,202,197
1605286787,64706,210,202,202,192,202,195,190,170,200,202,200,195,205,202,195,180,200,205,205,200,200,187,195,195,210,215,207,205,207,200,200,200,215,227,212,200,212,197,202,192,220,225,220,215,202,212,202,195,210,242,205,212,205,202,197,205,200,227,230,192,200,197,197,185
1605286788,64706,217,205,200,197,202,192,185,190,200,205,200,195,200,195,192,187,197,200,190,200,197,190,187,187,205,212,207,205,212,200,192,200,210,227,210,207,207,202,190,187,217,217,207,210,205,210,182,190,205,247,210,207,212,200,192,192,207,220,227,205,195,197,190,180
1605286789,64706,207,202,205,205,197,190,190,185,200,205,197,202,205,195,187,180,195,202,195,195,197,195,180,182,205,210,210,215,205,195,187,205,202,227,215,207,207,205,202,175,212,220,215,215,212,205,200,202,217,242,215,205,205,197,200,192,212,232,232,205,197,195,197,182
1605286790,64706,212,202,205,197,200,200,187,180,205,200,192,195,207,195,187,182,197,200,197,197,202,190,197,190,202,215,210,210,212,200,197,192,212,225,215,202,207,210,200,185,212,227,212,210,210,212,192,200,207,237,220,210,205,200,200,200,215,222,225,202,195,195,202,187
1605286791,64706,217,205,205,207,200,195,182,190,200,202,200,197,197,192,192,190,195,197,202,207,200,190,195,185,217,222,205,210,207,197,195,192,210,227,210,207,210,197,202,192,212,222,217,210,200,205,192,205,207,245,210,210,202,202,182,192,205,222,222,197,197,195,195,180
1605286792,64706,210,210,202,195,202,192,192,182,202,202,200,195,205,200,187,187,197,202,205,200,205,197,195,187,210,220,205,205,207,197,195,195,205,230,210,215,210,210,200,190,217,217,215,220,210,207,195,187,222,242,215,200,210,210,195,197,212,225,227,202,195,192,190,190
