1605286766,64707,202,200,202,200,192,192,187,190,207,205,197,205,197,202,187,177,210,210,205,197,202,200,200,185,205,200,202,200,197,200,192,192,202,205,197,192,197,192,195,172,200,197,202,200,195,200,195,185,200,200,200,202,200,192,200,187,210,202,195,200,197,185,195,192
1605286767,64707,202,210,202,197,197,190,185,197,205,207,200,195,197,195,187,185,210,207,207,207,197,190,197,190,202,202,205,200,192,200,192,190,197,202,202,192,190,190,195,182,202,195,192,195,192,185,195,185,197,197,200,200,197,192,197,190,207,192,192,197,187,192,195,185
1605286768,64707,197,207,197,197,197,190,182,185,200,205,205,200,192,197,180,180,205,207,205,192,197,195,200,182,197,200,210,200,197,195,195,192,197,197,200,200,195,187,177,190,195,192,197,197,187,192,195,190,200,197,197,197,197,195,195,187,187,197,195,202,202,202,192,192
1605286769,64707,197,207,197,200,202,197,187,185,212,205,202,195,202,190,187,185,207,205,200,202,192,195,200,190,207,202,202,202,195,202,200,182,205,207,195,195,200,192,175,190,195,190,192,190,195,185,197,182,197,202,197,190,192,202,200,192,205,197,192,195,185,197,190,182
1605286770,64707,202,207,200,207,187,192,172,195,207,202,202,192,192,190,192,185,205,200,197,200,195,195,195,190,207,190,205,200,190,195,197,190,205,200,192,190,190,182,187,190,195,187,202,190,195,195,197,185,202,190,197,197,200,192,190,187,200,202,195,202,190,187,182,177
1605286771,64707,200,207,190,200,195,190,180,182,207,205,202,195,200,187,190,177,207,210,202,192,197,195,197,185,205,195,202,197,192,202,190,185,205,205,197,192,192,187,182,177,197,192,197,192,192,185,197,182,197,197,202,195,195,190,192,187,202,200,195,200,195,192,187,180
1605286772,64707,210,205,205,195,202,185,190,185,205,205,205,195,197,185,192,177,205,205,202,195,202,197,192,180,207,202,210,195,195,187,192,190,192,200,195,185,195,187,195,185,202,195,192,195,195,185,192,182,202,195,197,200,195,195,202,187,202,205,200,205,197,190,205,187
1605286772,64707,205,205,200,200,200,195,185,187,210,205,200,197,192,197,187,187,217,207,202,205,200,195,192,185,202,207,207,205,192,202,187,187,202,202,200,200,195,185,190,180,192,192,192,195,197,192,192,185,200,202,195,197,192,197,192,195,200,197,197,210,192,200,192,187
1605286774,64707,212,207,197,197,190,185,190,192,212,207,195,195,197,190,187,185,212,210,210,195,195,195,200,182,200,207,195,205,200,192,190,192,202,197,202,185,192,192,185,182,200,195,195,190,187,185,192,187,207,197,197,197,200,195,195,187,200,200,195,192,200,187,207,172
1605286774,64707,215,207,190,200,197,182,195,195,210,205,200,190,187,192,200,185,212,205,202,195,197,195,200,190,205,202,202,200,200,197,192,190,195,197,192,195,192,187,195,192,195,195,195,192,195,195,187,182,197,195,192,200,197,192,205,190,200,192,200,200,195,205,205,185
