64702,200,192,192,192,187,192,192,185,192,197,185,192,197,192,180,175,197,192,207,197,190,195,185,180,212,205,192,197,195,190,182,190,197,195,195,190,185,182,185,187,202,202,200,190,195,185,182,180,205,200,207,185,195,197,195,185,202,200,207,200,200,192,197,185
64702,200,190,195,185,187,185,185,185,190,192,190,200,185,187,185,177,200,195,197,187,185,185,182,182,210,207,197,195,190,192,185,192,200,202,202,187,182,197,185,180,200,202,192,190,187,185,182,177,205,207,212,192,195,190,192,185,192,202,202,187,195,190,190,185
64702,197,182,195,192,182,185,195,190,190,195,190,192,185,197,190,180,190,190,195,192,192,190,177,180,195,202,192,187,187,192,187,182,197,192,195,187,185,182,185,175,195,210,197,187,185,185,185,185,207,200,202,195,192,187,195,182,197,197,207,185,192,187,190,182
64702,195,190,192,195,195,200,190,187,187,182,192,185,195,187,185,172,192,195,200,195,190,195,182,187,200,195,192,192,192,195,185,190,205,195,200,190,187,195,177,185,200,197,195,187,190,185,180,180,205,192,202,200,197,195,192,195,200,200,202,197,190,182,192,180
64702,195,192,192,192,190,182,182,185,195,195,190,185,195,180,187,185,205,187,202,192,187,187,185,182,202,197,205,187,187,185,192,180,207,195,202,180,185,187,180,185,197,202,197,195,197,187,180,185,200,202,205,197,190,192,187,177,192,200,205,195,200,182,200,187
64702,202,192,195,197,195,190,190,180,190,192,187,195,187,187,182,182,197,197,200,197,190,182,180,180,202,205,192,195,185,187,190,192,205,200,200,182,190,187,180,175,202,195,200,190,187,185,175,182,195,200,205,192,187,192,190,187,192,197,202,192,195,185,175,172
64702,200,182,190,190,190,195,180,185,197,190,190,195,190,190,180,187,200,190,202,200,187,190,185,177,197,205,195,197,185,187,187,187,200,197,197,192,180,190,185,187,192,200,197,200,185,187,177,180,202,200,202,202,195,190,182,187,197,200,197,195,192,185,182,185
64702,192,195,190,192,187,182,187,180,187,195,192,192,185,192,177,180,197,197,192,195,190,190,187,182,195,200,197,195,187,192,182,185,200,200,200,187,185,185,187,175,200,202,195,190,190,182,180,180,200,202,200,192,190,192,182,185,192,187,207,195,200,182,205,180
64702,195,202,197,187,177,192,182,185,190,195,187,187,197,187,185,180,192,202,200,192,182,190,180,182,205,197,202,197,190,187,185,180,200,192,200,195,190,187,175,187,195,195,195,190,190,190,180,187,202,205,205,192,195,195,187,190,197,202,202,202,200,180,195,172
64702,192,185,197,192,182,187,190,182,200,195,195,197,192,197,195,192,202,190,202,195,187,192,185,175,202,205,195,197,195,185,195,190,202,200,195,187,182,190,185,180,205,205,197,195,192,187,185,177,212,202,210,197,197,192,197,192,210,202,200,205,192,200,195,182
64702,197,192,190,195,192,182,185,180,200,185,192,200,195,190,185,180,200,197,200,195,190,185,185,182,205,197,195,195,195,187,187,182,195,197,192,192,190,190,182,175,197,197,200,195,190,182,172,187,205,207,200,200,192,195,197,182,200,207,205,200,192,185,190,175
64702,187,195,195,185,192,197,190,180,187,195,190,192,195,185,182,172,202,192,197,192,192,195,187,187,200,205,197,197,187,182,177,190,205,195,202,190,190,187,182,180,200,200,197,200,195,192,185,180,205,202,207,197,190,197,192,182,200,202,207,197,197,187,202,185
64702,195,200,195,192,195,197,185,180,195,187,192,190,185,187,182,177,205,202,195,195,187,185,185,180,207,195,195,195,187,187,182,177,202,200,197,192,187,185,190,177,200,197,202,192,192,187,185,182,202,215,207,197,192,185,185,195,200,195,202,195,192,175,187,195
64702,197,195,202,190,192,187,197,182,195,187,192,190,187,185,187,185,197,197,207,190,185,190,187,182,197,197,190,195,190,195,185,187,202,197,205,185,182,185,182,170,195,192,195,190,192,192,190,182,210,202,210,192,195,197,190,185,192,197,207,195,195,177,190,180
64702,192,185,190,192,187,187,190,187,200,195,187,192,190,187,187,197,195,195,202,200,187,190,187,192,200,205,197,190,192,185,187,192,195,202,202,185,185,187,182,185,205,200,197,185,185,185,172,182,200,200,205,192,190,195,192,190,197,205,212,200,190,195,192,185
64702,200,187,192,195,190,185,187,180,195,185,195,190,187,192,182,177,192,187,197,197,185,190,185,182,207,205,195,195,190,192,187,180,205,197,200,187,187,187,187,177,197,200,202,195,182,185,172,182,202,200,202,202,192,187,190,182,205,192,202,197,192,192,187,167
64702,200,190,192,190,190,187,187,185,180,192,182,185,197,192,180,187,200,200,200,192,190,185,192,180,195,207,195,195,190,187,182,180,195,200,197,175,187,185,187,180,197,200,197,197,195,187,180,167,207,207,205,192,190,195,195,180,197,200,195,200,195,195,185,187
64702,195,192,195,190,187,187,187,192,197,195,190,185,190,200,192,185,197,190,195,192,190,192,190,185,205,210,197,192,185,192,185,190,200,197,197,192,185,190,182,177,197,195,192,195,190,187,190,177,205,197,202,197,195,192,190,177,195,197,207,200,192,185,195,190
64702,192,190,195,187,187,185,190,185,187,182,200,192,187,190,182,180,192,195,200,192,190,185,175,167,200,200,197,195,190,187,182,192,205,195,195,190,185,187,190,172,200,197,197,195,187,190,185,180,202,202,207,190,195,190,187,190,197,197,192,195,187,190,192,185
64702,197,197,197,192,185,187,190,192,195,195,192,195,192,182,190,182,197,200,195,192,195,187,180,185,197,202,200,200,187,195,190,185,197,202,202,187,182,190,192,182,197,192,195,187,185,180,180,185,210,200,202,190,190,190,192,185,197,195,200,195,190,187,185,177
64702,197,190,197,195,185,180,195,190,192,187,195,187,187,190,177,175,200,192,200,197,190,190,190,177,210,202,197,197,187,195,185,182,207,200,197,187,185,192,185,167,195,192,192,195,187,190,182,180,202,200,202,192,187,192,190,187,202,187,205,200,192,180,192,180
64702,200,182,202,190,187,187,192,185,190,190,182,182,185,185,182,180,197,192,195,195,192,185,182,185,197,207,200,192,177,187,187,182,205,195,200,187,182,180,187,177,195,200,200,190,190,190,190,177,197,197,205,197,192,187,177,197,195,202,205,197,190,185,197,187
64702,190,205,190,195,185,192,192,182,195,185,195,192,190,187,190,177,197,195,200,195,192,192,197,172,200,205,197,185,187,192,195,185,195,200,192,192,177,185,185,185,197,197,197,192,190,197,175,180,205,210,212,192,195,192,190,187,200,195,205,190,192,187,200,180
64702,192,200,190,187,187,192,187,185,192,190,192,195,182,190,187,182,195,192,200,192,192,187,180,190,197,200,192,195,190,190,192,185,195,202,200,190,185,187,190,177,195,195,192,192,180,182,180,195,205,202,207,190,195,192,187,182,202,200,202,197,190,180,195,182
64702,190,185,185,192,190,185,182,180,192,190,190,190,187,185,177,175,200,192,202,200,195,182,187,177,205,200,197,190,195,185,190,192,205,200,192,187,180,185,187,177,205,200,197,195,192,190,177,177,202,202,205,197,192,192,195,192,200,205,195,190,192,185,192,177
64702,200,202,192,195,192,195,182,180,192,187,190,185,200,192,172,182,200,200,200,195,187,187,185,175,197,207,195,195,187,192,187,187,205,195,200,192,182,187,187,175,202,197,202,192,192,187,175,182,205,202,200,197,192,200,185,190,195,200,212,197,197,190,190,190
64702,192,197,192,197,187,190,185,185,197,192,192,195,195,190,182,172,195,195,197,195,185,190,180,185,207,197,192,195,192,187,180,187,202,200,197,197,192,190,187,180,192,195,195,195,195,187,177,175,210,197,205,190,185,187,182,185,195,195,210,195,192,190,187,187
64702,197,197,197,195,180,185,180,182,190,187,187,195,190,192,182,182,202,195,200,195,192,195,192,177,207,202,197,190,187,182,177,190,202,195,200,187,182,192,185,180,207,205,200,182,187,182,185,182,210,195,205,197,192,190,185,192,197,192,202,197,195,180,180,190
64702,192,187,200,190,192,190,182,180,197,185,185,195,190,192,182,182,200,197,205,195,192,187,175,180,207,200,200,197,185,190,185,182,205,192,195,185,187,192,185,177,200,202,192,197,182,185,180,185,202,200,210,192,192,202,192,187,207,200,205,195,192,190,192,192
