1605287702,64707,202,207,197,190,195,190,185,202,212,212,202,195,200,185,180,180,207,217,202,197,197,195,200,185,202,205,210,195,192,197,187,195,202,205,195,197,197,185,180,190,195,195,202,197,197,197,192,187,205,207,202,197,200,195,195,195,207,197,200,202,207,195,200,172
1605287703,64707,202,205,202,202,200,182,185,192,212,212,210,197,192,200,190,182,210,212,205,200,200,195,195,185,210,207,210,197,190,200,197,190,205,207,207,200,202,190,197,185,192,195,200,200,197,195,200,197,195,200,197,205,200,197,200,187,202,197,195,205,197,195,202,177
1605287704,64707,202,212,210,197,202,187,195,192,212,212,205,195,195,190,190,180,212,215,205,207,205,195,195,202,200,207,210,200,200,197,195,192,202,200,202,195,197,185,182,190,200,192,202,192,202,195,200,182,207,197,200,197,192,195,190,192,197,200,195,200,202,195,200,172
1605287705,64707,210,200,200,200,197,192,182,197,210,210,205,202,200,192,195,185,212,215,202,202,205,195,200,195,202,212,207,202,200,195,192,202,202,210,192,192,195,187,190,187,197,202,197,200,192,195,197,187,202,200,197,200,197,190,205,195,200,207,200,210,197,195,190,187
1605287706,64707,205,210,200,195,195,190,200,202,210,202,202,195,202,197,195,177,205,207,210,207,200,195,197,192,205,207,215,202,202,202,197,200,200,205,197,197,195,190,190,185,192,200,192,197,200,187,197,185,200,200,200,192,205,195,207,195,205,197,197,197,200,202,202,185
1605287707,64707,210,210,200,200,195,192,185,202,210,205,207,202,195,195,192,177,212,217,207,202,202,200,195,190,202,210,210,200,200,202,185,205,200,205,200,200,190,192,192,195,197,192,197,190,207,200,192,182,200,192,200,202,200,192,202,190,210,195,205,200,200,197,200,187
1605287708,64707,220,205,200,200,202,195,185,195,207,212,200,195,195,192,190,182,210,205,205,197,192,197,192,187,210,207,212,197,195,195,187,187,205,205,195,185,192,190,190,187,197,195,200,200,195,195,195,190,205,202,202,200,195,197,200,202,187,202,200,197,187,205,202,187
1605287709,64707,202,210,202,202,197,187,185,182,212,217,207,190,200,195,190,182,212,210,210,202,197,195,197,190,205,202,210,200,200,200,182,197,207,207,197,195,197,187,187,187,200,197,197,190,197,192,195,202,202,202,202,195,202,197,202,187,197,192,200,210,195,200,195,192
1605287710,64707,212,207,202,197,200,195,185,197,210,207,210,195,195,190,192,187,210,212,212,200,200,197,195,190,207,210,207,200,197,190,192,195,202,205,195,192,200,197,195,197,197,192,205,195,195,195,197,187,202,197,200,207,202,197,202,190,202,197,197,205,195,190,207,175
1605287711,64707,210,212,202,205,197,190,200,200,215,210,212,200,190,192,197,187,205,210,207,207,195,200,192,190,212,207,210,202,192,192,187,195,202,202,202,192,200,195,185,192,200,195,200,197,197,185,197,192,197,197,195,200,205,200,202,200,205,197,197,195,200,185,190,177
1605287712,64707,205,215,197,195,192,197,190,190,202,207,212,200,202,192,180,190,207,215,205,202,197,195,195,195,212,210,215,202,197,195,192,185,205,200,205,200,192,192,185,177,205,192,195,197,205,200,192,190,207,202,205,200,200,192,202,192,197,202,190,207,192,195,197,190
1605287713,64707,202,202,202,197,187,190,200,185,207,207,195,197,195,195,185,185,217,210,207,202,200,200,205,192,210,200,210,202,197,195,190,197,205,205,202,200,195,195,185,190,202,197,197,192,195,195,195,180,202,202,197,200,200,197,190,200,210,195,200,207,185,197,192,185
1605287714,64707,207,215,202,195,202,197,185,185,212,202,205,202,200,192,180,190,207,207,210,200,197,200,195,195,205,210,215,197,192,200,195,190,200,207,190,192,197,190,195,187,195,195,197,192,192,187,197,192,202,197,207,200,195,200,200,187,202,197,197,207,192,195,200,182
1605287715,64707,202,205,202,202,197,190,182,192,210,212,212,195,190,195,200,185,212,205,205,197,200,195,200,192,202,205,207,197,197,192,185,200,207,205,202,197,197,182,192,185,200,190,197,187,197,195,200,185,192,197,200,205,200,192,185,185,215,190,195,200,202,202,195,182
1605287716,64707,197,215,202,197,192,192,187,180,202,207,205,197,192,200,197,187,215,210,215,195,192,195,195,185,205,205,210,207,195,202,192,195,195,210,200,195,190,195,187,185,197,192,202,195,205,192,195,185,200,197,195,200,200,187,200,190,200,200,202,205,197,192,205,185
1605287717,64707,197,202,205,205,195,195,187,190,202,212,202,200,195,190,197,185,205,207,205,200,202,205,202,192,202,207,207,205,192,200,195,197,202,202,200,195,192,197,185,185,200,197,197,190,197,195,197,187,200,197,200,200,200,200,200,185,205,200,197,202,192,195,207,185
1605287718,64707,205,220,205,200,197,187,187,187,205,210,197,197,200,190,195,185,215,212,212,200,192,185,190,182,205,207,212,202,200,202,182,197,200,210,200,200,192,192,187,182,195,195,195,200,195,192,192,187,197,202,197,197,197,197,197,187,202,197,190,210,195,192,197,185
1605287719,64707,212,210,205,200,190,192,187,190,207,202,197,195,197,192,187,177,215,207,210,195,197,197,197,187,210,207,205,200,192,192,187,187,200,207,195,205,200,190,180,187,202,190,197,197,200,190,192,182,207,190,200,197,197,202,200,182,195,200,200,197,197,192,200,177
1605287720,64707,205,210,205,202,205,192,187,205,200,207,207,195,200,195,190,190,215,215,215,205,200,195,192,187,205,207,220,200,197,200,195,195,197,207,195,202,197,190,200,190,195,202,192,197,197,190,197,197,200,205,202,202,200,200,205,195,205,202,197,202,197,197,192,177
1605287721,64707,212,207,210,195,202,192,187,180,210,215,205,190,197,197,185,182,207,215,210,197,195,197,197,185,200,207,202,200,195,200,195,192,207,210,200,197,192,190,190,177,195,200,197,195,200,195,200,197,197,195,197,202,205,195,200,192,197,202,200,200,202,185,202,177
1605287722,64707,205,215,202,192,200,187,195,182,207,205,210,200,200,192,187,182,212,207,207,205,200,192,200,192,200,210,215,202,197,200,187,192,200,205,200,192,197,195,190,192,190,195,195,200,197,197,190,180,202,197,202,200,202,195,200,190,192,205,195,205,195,197,200,182
1605287723,64707,212,205,202,207,200,195,192,192,207,207,207,200,192,192,182,180,210,215,207,205,200,195,197,187,207,205,217,205,192,200,195,195,207,200,205,195,202,197,192,192,200,200,195,195,197,195,200,192,207,200,202,202,192,195,197,190,200,205,185,212,190,202,197,187
1605287724,64707,207,212,192,200,202,185,185,187,210,210,212,195,200,197,187,185,207,212,207,207,202,205,195,187,210,202,207,195,195,197,190,195,195,205,200,195,195,185,192,192,200,192,202,197,200,197,202,180,202,197,202,197,187,192,202,192,205,195,200,202,190,197,207,185
